hour_ended,P Cl mg/l,P water flux mm/day,Q Cl mg/l,Q water flux mm/day,ET0 mm/day,S mm
2002-03-15,1.6,11.57043959,9.5,3.7781648044692733,0.1052872695422946,4.0611590277024705
2002-03-16,1.6,1.69124591,9.5,3.8754301675977656,0.5574208633869897,4.9810785853006365
2002-03-17,1.6,2.1493682200000004,9.5,3.131572625698324,0.4508696691150891,0.7394186608537447
2002-03-18,1.6,18.60722034,9.5,6.129628491620113,0.2018499382841301,14.142748338177249
2002-03-19,1.6,6.1664526350000015,9.5,5.268393854748606,0.6892385443958273,10.49743901476529
2002-03-20,2.5084136238582566,12.365674805,7.6,5.8013044692737425,0.5068363088958925,11.97743106593734
2002-03-21,5.360555880407614,0.36902440000000003,7.6,5.8459776536312855,0.6529050169065241,12.427272366692936
2002-03-22,1.1957844330423544,0.6281015999999999,7.6,4.562195530726258,0.471722140624877,7.782579339127959
2002-03-23,0.0,0.0,7.6,3.835206703910615,0.3213982959074062,4.6249903244468005
2002-03-24,0.0,0.0,7.6,3.303804469273743,1.3102742522434758,1.804494278766024
2002-03-25,5.934332493141316,0.5025887999999998,7.6,2.9004888268156432,0.8095050581517679,-0.7236706733847742
2002-03-26,1.1785286834514213,0.36902440000000003,7.6,2.5622346368715085,1.829884222108192,-3.1671469094371254
2002-03-27,0.0,0.0,8.1,2.298645251396649,1.8877876539103675,-5.409236813662373
2002-03-28,0.0,0.0,8.1,2.0809608938547486,1.710391777111402,-7.458451633205522
2002-03-29,0.0,0.0,8.1,1.8950027932960891,1.9260257915492047,-9.441529974556666
2002-03-30,1.3,0.568069515,8.1,1.7360698324022343,1.7744391604006726,-11.357058526016052
2002-03-31,1.3,19.900420970000006,8.1,2.192882681564246,0.5835241906897591,-6.832794949978236
2002-04-01,1.3,6.381921400000001,8.1,2.670108938547485,0.4534156988732577,-2.0677765237158385
2002-04-02,1.3,4.24836147,8.1,2.1106256983240224,0.5419860500351668,-7.091651257071713
2002-04-03,4.6847148683399125,5.296157339999999,6.9,2.3134022346368712,0.7676837420842466,-5.4175459153864685
2002-04-04,0.0,0.0,6.9,2.0860139664804467,1.9918833799082445,-7.275120779612144
2002-04-05,0.0,0.0,6.9,1.8326815642458096,1.2718392883620244,-10.168872322699656
2002-04-06,0.0,0.0,6.9,1.6819944134078213,2.031114460779992,-12.031508398130644
2002-04-07,0.0,0.0,6.9,1.6041117318435751,1.922826468660876,-13.108167797604814
2002-04-08,4.0210720124670765,0.060032085,6.9,1.5394525139664812,2.111921175861104,-14.016885602280322
2002-04-09,0.0,0.0,6.9,1.4781871508379891,1.6713434006181185,-14.928107537183983
2002-04-10,0.0,0.0,6.5,1.411516759776536,1.5953980161520915,-15.95730712212133
2002-04-11,0.0,0.0,6.5,1.3547765363128494,1.210459451245605,-16.898545237918132
2002-04-12,0.0,0.0,6.5,1.2964525139664804,0.9581118146632078,-17.90533794422121
2002-04-13,0.0,0.0,6.5,1.2311396648044697,1.5227051203235713,-19.082941217507145
2002-04-14,7.367167872675835,3.8190623,6.5,1.2301592178770948,0.4598326272235328,-19.166174672007312
2002-04-15,3.4813856689433638,0.065480715,6.5,1.1503659217877096,1.6063883000666128,-20.64283160811204
2002-04-16,6.54593775254989,0.068083685,6.5,1.0877681564245811,1.8602104730456468,-22.01068658550657
2002-04-17,3.1,11.747767935,6.8,1.0840726256983242,0.9856596264198628,-22.57584603573741
2002-04-18,3.1,13.429356719999998,6.8,2.013360335195531,0.8588072749629283,-8.218900817994571
2002-04-19,3.1,0.060032085,6.8,1.5565223463687148,2.3956204567796364,-13.08766552808368
2002-04-20,3.1,5.075803095,6.8,1.4141564245810057,1.0113468364548328,-15.946006615659487
2002-04-21,3.1,2.269432385,6.8,1.2563547486033524,2.6377382067865978,-18.53149534482238
2002-04-22,3.1,2.81648767,6.8,1.202254189944134,0.6978431660877678,-19.68208314949671
2002-04-23,3.1,0.36902440000000003,6.8,1.143427374301676,0.8962784321935613,-20.81510619613939
2002-04-24,4.9,1.371599025,10.0,1.0664245810055868,2.775458444584506,-22.49131581674231
2002-04-25,4.9,0.20164808,10.0,1.030022346368715,2.0315615000072613,-23.2982237113622
2002-04-26,4.9,28.35233141,10.0,3.805944134078212,0.8868091005083776,6.390420118930696
2002-04-27,4.9,31.54963160500001,10.0,8.203248603351955,0.8206221843229091,24.990547905286842
2002-04-28,4.9,23.70679613,10.0,15.246351955307267,0.8174159587389025,27.539157303407602
2002-04-29,4.9,11.989916695,10.0,9.887832402234636,0.7241239042344083,20.83636324809424
2002-04-30,4.9,37.583082985,10.0,20.32491620111732,1.292904214377727,31.71857948088804
2002-05-01,0.5722756502342603,7.468362450000001,7.3,12.901977653631285,1.7131705892830966,25.367781729476217
2002-05-02,3.962763614691627,0.5025888000000001,7.3,6.569974860335197,2.1634271540872807,14.320633925328359
2002-05-03,6.874088893620382,0.8825104549999998,7.3,4.510055865921786,1.9309945449502905,7.725503877244095
2002-05-04,0.7730994549257351,1.26140913,7.3,3.476262569832402,1.674159455160907,2.83700905642057
2002-05-05,0.6418798020566115,0.065480715,7.3,2.829569832402234,2.409863299199752,-1.1308551055769986
2002-05-06,3.1866847800154705,0.12811577000000002,7.3,2.4304273743016758,0.7950480555995757,-4.2496516337599965
2002-05-07,3.9591899344840145,0.19359648499999996,7.3,2.2065837988826824,0.36473727070912576,-6.254282577145742
2002-05-08,2.0537138898691425,0.308992315,7.2,2.0086340782122902,1.2290776218729416,-8.205763722363587
2002-05-09,0.0,0.0,7.2,1.83222905027933,1.3755892321202343,-10.172610866673422
2002-05-10,0.0,0.0,7.2,1.6849106145251396,2.694341899431473,-11.989170440754554
2002-05-11,0.0,0.0,7.2,1.5500111731843582,2.688804974797976,-13.80891616124326
2002-05-12,4.430625427747123,1.047041115,7.2,1.4467877094972064,2.2017244347236917,-15.420734479535339
2002-05-13,1.5497537398651329,9.866231055000002,7.2,1.6946396648044693,0.6845517132919571,-11.876564962785865
2002-05-14,2.1849526835183886,4.37156621,7.2,1.7760921787709494,1.9779911626617896,-10.732410328449141
2002-05-15,1.1,10.889412279999998,7.0,2.2252877094972066,1.3449339684168509,-5.733481704452474
2002-05-16,1.1,0.308992315,7.0,1.6509469273743016,3.0945579497445705,-12.262614609497604
2002-05-17,1.1,11.70614711,7.0,1.7426061452513963,1.1925013606623245,-11.693298596396794
2002-05-18,1.1,14.25877866,7.0,4.192768156424582,0.9909918818524348,6.331477480514798
2002-05-19,1.1,2.313898875,7.0,2.6387597765363138,1.1003430911406604,-2.419645105544414
2002-05-20,1.1,1.816758715,7.0,2.2821033519553064,1.0990928628934291,-5.523578313001878
2002-05-21,1.1,10.11441099,7.0,2.35563687150838,1.140462350085353,-5.4505353311562414
2002-05-22,4.2,17.285856895000002,8.3,4.627382681564247,1.1937362705270091,8.498280150276662
2002-05-23,4.2,12.78486643,8.3,6.7498240223463695,1.5624699829526594,14.772427137446186
2002-05-24,4.2,7.138676359999999,8.3,5.73227094972067,1.4337066487683758,11.730781456948108
2002-05-25,4.2,13.98907972,8.3,5.455709497206703,1.3640621857439268,10.675309145089606
2002-05-26,4.2,0.5025888000000001,8.3,5.379486033519553,2.2544544149412458,11.123544323293943
2002-05-27,4.2,0.060032085,8.3,3.827840782122905,2.7845796071570152,4.673735362380153
2002-05-28,4.2,32.094536485,8.3,5.841653631284917,1.1424026407888532,11.879980572976852
2002-05-29,4.2,10.756307735,8.3,13.851980446927369,1.9433386362739082,27.104292205533728
2002-05-30,5.096436371703028,9.87902874,7.0,7.36677653631285,2.250840239328965,16.002053728741632
2002-05-31,0.0,0.0,7.0,4.989167597765364,3.1983539947577637,9.531300600150235
2002-06-01,0.0,0.0,7.0,3.8298268156424577,4.28227709128537,4.666671166464408
2002-06-02,0.0,0.0,7.0,3.2406284916201127,2.1550986062790813,1.4430179776711891
2002-06-03,3.187590645316275,9.81767877,7.0,3.2518156424581006,1.481128506922936,1.5088604509559786
2002-06-04,0.0,0.0,7.0,2.644793296089385,1.5900661661182598,-2.4971190318921703
2002-06-05,0.8320188246437814,2.117699425,7.0,2.3438463687150835,1.9649680599143264,-5.042353364430117
2002-06-06,8.550800729046118,9.416403025,7.0,2.599039106145251,0.8614319094753784,-3.046983228605644
2002-06-07,5.3,4.13610621,7.5,2.7801452513966467,0.3895648051835547,-1.5936467404742067
2002-06-08,5.3,3.122877015,7.5,2.4153184357541897,1.0785901206334916,-4.440074081276398
2002-06-09,5.3,23.65626565,7.5,4.642039106145252,1.459938448519246,7.415793598188054
2002-06-10,5.3,13.90910862,7.5,11.591547486033521,1.6759938471683604,23.55523750725349
2002-06-11,5.3,3.685255215,7.5,6.239388268156422,1.8307625063926465,13.358117783841395
2002-06-12,3.6,1.70863418,7.0,4.449745810055868,1.7714880089692506,7.45236830868925
2002-06-13,3.6,3.763698545,7.0,3.571164804469273,2.1948450257164196,3.275581442927926
2002-06-14,3.6,13.763571754999996,7.0,4.299737430167597,0.6338062399472839,6.872192136975695
2002-06-15,3.6,5.87726724,7.0,4.771282122905029,1.1459134997361449,8.633566761380871
2002-06-16,3.6,0.5025888000000001,7.0,3.781055865921787,1.5845082486573894,4.425654133746362
2002-06-17,3.6,3.2831469599999994,7.0,3.2472150837988827,2.8877112085221315,1.4680227371894232
2002-06-18,3.6,0.4290564849999999,7.0,2.8864608938547485,2.2433338057661594,-0.8377508981026056
2002-06-19,1.729290133649102,0.308992315,6.7,2.608843575418995,2.7661275879974188,-2.8484907653112352
2002-06-20,0.0,0.0,6.7,2.385050279329609,2.753579144787221,-4.660000177586041
2002-06-21,3.099895908313644,5.627769405,6.7,2.364209497206703,0.5861300591126434,-4.922709674073912
2002-06-22,3.8616425381774664,2.0522187150000004,6.7,2.25140782122905,1.6834002003275312,-5.809824725506905
2002-06-23,0.8336127670587408,1.0732612799999997,6.7,2.0007150837988825,2.7971170104153082,-8.30269101585643
2002-06-24,0.0,0.0,6.7,1.8649357541899445,2.2434193037357857,-9.821738632938343
2002-06-25,3.6637257975378597,0.9370939149999998,6.7,1.7699078212290504,2.680447926782643,-10.927781005194783
2002-06-26,2.0,4.777465339999999,7.2,1.6957960893854755,2.4286591848699124,-11.932234073966017
2002-06-27,2.0,0.308992315,7.2,1.6092402234636871,2.1280783917796287,-12.958740338610827
2002-06-28,0.0,0.0,7.2,1.479393854748604,2.5840083749521927,-14.874711228128849
2002-06-29,2.0,0.562620885,7.2,1.4299944134078213,1.5131305594592872,-15.708595018612886
2002-06-30,2.0,25.947269265,7.2,2.0077541899441345,1.1081552919439033,-8.841497962475751
2002-07-01,2.0,18.004801299999997,7.2,5.134977653631285,0.7919544596123689,11.855534639451161
2002-07-02,2.0,14.460702265000002,7.2,4.742396648044692,1.0206457571131664,8.531795647957653
2002-07-03,0.6,0.696185285,7.1,3.3335446927374304,2.0520751819851437,2.2934416514834512
2002-07-04,0.6,13.137535525000002,7.1,2.8103379888268147,1.908655765579833,-2.0690688531955157
2002-07-05,0.6,18.458057514999997,7.1,8.837296089385475,1.1302149508161676,18.96168578930213
2002-07-06,0.6,4.901660245,7.1,4.807910614525139,1.8167292307664813,8.934015631101676
2002-07-07,0.6,7.418307945,7.1,3.869069832402234,2.419282142318204,4.760900982680715
2002-07-08,0.6,14.873707755000002,7.1,8.590550279329609,2.0656597494668767,18.873983602498487
2002-07-09,0.6,2.578424705,7.1,4.782217877094972,1.637261323719147,8.752221650118264
2002-07-10,2.0,3.74837564,6.9,3.8005391061452505,2.016555312389592,4.4596683344069055
2002-07-11,2.0,19.43252882,6.9,7.638184357541898,2.1465766425967474,17.23612743015111
2002-07-12,2.0,0.8136464799999998,6.9,4.526899441340782,2.80498656919677,7.815618804871222
2002-07-13,2.0,0.199045115,6.9,3.5754134078212285,3.2704631709580596,3.3545875826288185
2002-07-14,0.0,0.0,6.9,3.0102234636871508,4.002148868019886,0.03634205571851639
2002-07-15,0.0,0.0,6.9,2.647709497206704,3.944521969279056,-2.524581788821798
2002-07-16,0.0,0.0,6.9,2.3819078212290496,2.991980998876568,-4.660375877415136
2002-07-17,0.0,0.0,7.3,2.185114525139664,1.118391545376053,-6.4568611687340365
2002-07-18,0.0,0.0,7.3,2.005567039106145,2.316768262035469,-8.264895260717518
2002-07-19,0.0,0.0,7.3,1.8791145251396648,2.3463056396471127,-9.646793643246637
2002-07-20,1.5,5.372502485,7.3,1.8372821229050282,1.2649005978264745,-10.169371577882947
2002-07-21,0.0,0.0,7.3,1.6796061452513964,3.136826615808313,-12.030117202077957
2002-07-22,1.5,0.36902440000000003,7.3,1.5864636871508382,1.0757277479453546,-13.35867755182568
2002-07-23,1.5,34.03656530000001,7.3,4.232513966480447,0.6064054589605863,7.3350690036683455
2002-07-24,1.7057801862164081,0.068083685,6.6,2.4523240223463683,1.1708961285725992,-3.5709033869450613
2002-07-25,5.298232939579975,0.12551279999999998,6.6,1.9580027932960893,1.601013899741483,-8.705695329764769
2002-07-26,2.1608164672908763,0.25362856999999994,6.6,1.7628938547486033,2.662568050206687,-11.005939680233322
2002-07-27,1.6105835200657916,0.4371080849999999,6.6,1.6722402234636875,1.2333048106778333,-12.191802750297954
2002-07-28,0.650664191357152,0.8770618249999999,6.6,1.56363687150838,3.037216358815761,-13.623058048562775
2002-07-29,0.0,0.0,6.6,1.4777346368715092,2.4561765279772607,-14.936360403148587
2002-07-30,1.6983550674825147,3.06544791,6.6,1.4585279329608942,0.9419676673171574,-15.269393858840525
2002-07-31,3.384516000553301,0.6179846299999999,6.5,1.4168212290502793,1.3583177017092023,-15.865707407576735
2002-08-01,0.9752105870011551,5.83202045,6.5,1.4526201117318438,0.6281663876413777,-15.333690715979635
2002-08-02,1.885401926828761,0.8115811149999999,6.5,1.3400446927374299,1.6433527837427242,-17.041118952183265
2002-08-03,1.8264306930235144,0.32455791,6.5,1.2213100558659218,3.073757305274212,-19.271249718577394
2002-08-04,5.625381389274515,0.49998583,6.5,1.1468966480446927,1.612401766837765,-20.752555419875602
2002-08-05,1.4605474049800224,0.5706724849999999,6.5,1.0966173184357544,2.9009133510826315,-21.78584043546635
2002-08-06,0.0,0.0,6.5,1.0207206703910612,3.1000866032959933,-23.5022244659896
2002-08-07,0.5,3.3723748500000004,6.7,1.025270949720671,1.2084642529806189,-23.493812519605456
2002-08-08,0.5,10.32987975,6.7,1.1084832402234632,0.9731546896504828,-21.889118224365816
2002-08-09,0.5,11.788268615,6.7,2.3286620111731846,0.6220258636575706,-4.0849228894868865
2002-08-10,0.5,1.12057343,6.7,1.4616452513966487,1.3312109029968286,-14.882465834904098
2002-08-11,0.5,10.121222455,6.7,1.3245837988826816,0.9818988495240496,-17.638209567605973
2002-08-12,0.5,0.5626208849999998,6.7,1.5209497206703908,2.824618136173612,-14.062179752706752
2002-08-13,0.5,11.78125941,6.7,1.5176312849162006,1.1045679587573067,-14.678463356202323
2002-08-14,0.3,1.374202,6.5,1.8219469273743016,1.2380576693957497,-10.104536973964953
2002-08-15,0.3,1.374201995,6.5,1.4946284916201116,2.277914677653114,-14.605988545822168
2002-08-16,0.0,0.0,6.5,1.3669441340782122,2.68016399851097,-16.672959833975888
2002-08-17,0.3,0.5025888000000001,6.5,1.3001480446927376,2.6777825089071783,-17.827395961188053
2002-08-18,0.3,24.259189469999995,6.5,4.703656424581006,1.0580583297945276,9.831783648992527
2002-08-19,0.3,0.068083685,6.5,2.439125698324023,1.556345184980489,-3.9230016733993183
2002-08-20,0.3,3.0991820599999995,6.5,2.0703268156424577,1.317101471736,-7.557529234251469
2002-08-21,3.4022433408230977,0.308992315,6.6,1.823983240223464,2.4322133058151927,-10.261960464594665
2002-08-22,0.0,0.0,6.6,1.7116340782122907,1.8772314751174008,-11.671300084767468
2002-08-23,0.0,0.0,6.6,1.6212569832402242,1.783142697609504,-12.845500820093072
2002-08-24,0.0,0.0,6.6,1.5295474860335194,2.083503414583004,-14.149159205126006
2002-08-25,4.500919612273071,0.308992315,6.6,1.4721536312849166,1.4617331680930017,-15.024166454787196
2002-08-26,0.0,0.0,6.6,1.4011592178770949,2.2196449743728546,-16.099895013014812
2002-08-27,0.0,0.0,6.6,1.2924301675977656,3.2567035181579835,-17.93332654334839
2002-08-28,4.264112878917086,0.560017915,6.5,1.2489385474860333,1.4524006265524316,-18.798609707865328
2002-08-29,5.0431253486158285,7.547631034999998,6.5,1.3116620111731845,1.5779171636599731,-17.666235763621565
2002-08-30,9.8982482938588,18.674601485000004,6.5,1.935854748603352,0.4609157648776862,-8.234541563566832
2002-08-31,0.8057456538591401,0.068083685,6.5,1.6329972067039114,1.8880446188170108,-12.131676256093796
2002-09-01,0.0,0.0,6.5,1.3062067039106149,2.7007508839234466,-17.66477148586171
2002-09-02,0.0,0.0,6.5,1.209594972067039,2.711351493284188,-19.482001405162574
2002-09-03,0.0,0.0,6.5,1.1801564245810057,0.9361555148981504,-20.103303566770574
2002-09-04,1.7,0.7980808849999999,6.3,1.1392039106145249,1.5445510333341337,-20.939599650191962
2002-09-05,1.7,13.708745605,6.3,1.3780558659217876,0.9252613228057652,-16.378262693314486
2002-09-06,1.7,28.28926934,6.3,5.874033519553072,0.5564055673729312,13.541839168829188
2002-09-07,1.7,15.749503925,6.3,4.5548296089385465,1.1634833801227784,7.20337363399256
2002-09-08,1.7,2.8684681600000004,6.3,5.536583798882681,1.7303449870687229,12.65421685379917
2002-09-09,1.7,26.934711455,6.3,6.309276536312847,0.32280781263666897,14.644151151354945
2002-09-10,1.7,1.0579128349999998,6.3,9.495050279329613,2.2201556637774917,21.826964267540912
2002-09-11,0.0,0.0,6.5,4.813969273743017,2.634518082520328,8.963978386392176
2002-09-12,0.0,0.0,6.5,3.6875363128491627,1.0268917220556368,3.945306546681043
2002-09-13,0.0,0.0,6.5,3.0114804469273735,2.1631890195952668,0.08239902138698169
2002-09-14,0.0,0.0,6.5,2.55977094972067,1.859290444140696,-3.1765289802498735
2002-09-15,0.0,0.0,6.5,2.2632486033519554,1.872791770529468,-5.702551723829074
2002-09-16,0.0,0.0,6.5,2.065374301675978,0.7846841099856732,-7.63045584142216
2002-09-17,0.0,0.0,6.5,1.8965865921787703,0.8936174938770775,-9.445176499742471
2002-09-18,0.0,0.0,6.8,1.7735279329608935,1.028888953190542,-10.887928973510286
2002-09-19,0.0,0.0,6.8,1.6674888268156427,0.8017035671461481,-12.248818275271486
2002-09-20,0.0,0.0,6.8,1.5881731843575422,0.8567432827804755,-13.314378664622936
2002-09-21,0.0,0.0,6.8,1.5044832402234634,1.4426697484711404,-14.500072380614348
2002-09-22,0.0,0.0,6.8,1.4255698324022348,1.1230362490713943,-15.737339965495613
2002-09-23,0.0,0.0,6.8,1.3554050279329608,1.4335291604562157,-16.877788638422945
2002-09-24,0.0,0.0,6.8,1.2871508379888266,1.918652356339804,-18.052064877685638
2002-09-25,0.0,0.0,6.7,1.2519301675977654,1.21188532801022,-18.76985090905476
2002-09-26,1.5628324248206233,2.00230359,6.7,1.2459217877094972,0.8568348275317172,-18.842816828292168
2002-09-27,0.0,0.0,6.7,1.2096201117318437,0.7173642871083182,-19.531074086313623
2002-09-28,0.0,0.0,6.7,1.1637150837988828,0.6512085678549583,-20.410447313647875
2002-09-29,0.0,0.0,6.7,1.1037821229050278,1.7800675170011904,-21.66210618340845
2002-09-30,0.0,0.0,6.7,1.0496564245810054,1.4501436162847707,-22.84838969868537
2002-10-01,3.357765563950385,0.3770759999999999,6.7,1.0152150837988827,1.2782468827668505,-23.69242281846052
2002-10-02,0.639434048887994,12.844108795,6.7,1.1795782122905027,0.7848098918945443,-20.297014835541265
2002-10-03,3.576018999397316,0.7461003999999999,6.7,1.1904134078212292,1.478841146637142,-19.344414211159663
2002-10-04,5.356204313956268,0.308992315,6.7,1.0281368715083798,1.516165393297193,-23.323449670254888
2002-10-05,4.222503300030045,0.065480715,6.7,0.9821312849162012,0.3009103926177332,-24.497484853845357
2002-10-06,1.1811406580824448,0.36902440000000003,6.7,0.9381871508379888,1.4133253910442949,-25.57889456414889
2002-10-07,0.0,0.0,6.7,0.898189944134078,0.3745872215641394,-26.669342645717634
2002-10-08,0.0,0.0,6.7,0.8637486033519552,0.7631055036410821,-27.645943256608454
2002-10-09,0.0,0.0,6.6,0.8367737430167598,0.9778092071174144,-28.457597664254088
